"UNITID","NUMBRANCH","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","MENONLY","WOMENONLY","ADM_RATE","ADM_RATE_ALL","SATVR25","SATVR75","SATMT25","SATMT75","SATVRMID","SATMTMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTCMMID","ACTENMID","ACTMTMID","SAT_AVG","SAT_AVG_ALL","CIP01BACHL","CIP03BACHL","CIP04BACHL","CIP05BACHL","CIP09BACHL","CIP10BACHL","CIP11BACHL","CIP12BACHL","CIP13BACHL","CIP14BACHL","CIP15BACHL","CIP16BACHL","CIP19BACHL","CIP22BACHL","CIP23BACHL","CIP24BACHL","CIP25BACHL","CIP26BACHL","CIP27BACHL","CIP29BACHL","CIP30BACHL","CIP31BACHL","CIP38BACHL","CIP39BACHL","CIP40BACHL","CIP41BACHL","CIP42BACHL","CIP43BACHL","CIP44BACHL","CIP45BACHL","CIP46BACHL","CIP47BACHL","CIP48BACHL","CIP49BACHL","CIP50BACHL","CIP51BACHL","CIP52BACHL","CIP54BACHL","DISTANCEONLY","UGDS","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","COSTT4_A","TUITIONFEE_IN","TUITIONFEE_OUT","TUITFTE","INEXPFTE","AVGFACSAL","PFTFAC","UG25ABV","COMP_ORIG_YR2_RT","COMP_ORIG_YR3_RT","COMP_ORIG_YR4_RT","COMP_ORIG_YR6_RT","COMP_ORIG_YR8_RT","OPEFLAG","ADMCON7","UGDS_MEN","UGDS_WOMEN","MD_EARN_WNE_P6","PCT25_EARN_WNE_P6","PCT75_EARN_WNE_P6","COUNT_NWNE_1YR","COUNT_WNE_1YR","BOOKSUPPLY","ROOMBOARD_ON","OTHEREXPENSE_ON","ROOMBOARD_OFF","OTHEREXPENSE_OFF","C150_4","OVERALL_YR6_N","NPT4","NPT41","NPT42","NPT43","NPT44","NPT45","GPA_BOTTOM_TEN_PERCENT","COST_INSTATE_ONCAMPUS","COST_INSTATE_OFFCAMPUS","COST_OUTSTATE_ONCAMPUS","COST_OUTSTATE_OFFCAMPUS","FINAID1","FINAID2","FINAID3","FINAID4","FINAID5","STABBR.AK","STABBR.AL","STABBR.AR","STABBR.AS","STABBR.AZ","STABBR.CA","STABBR.CO","STABBR.CT","STABBR.DC","STABBR.DE","STABBR.FL","STABBR.GA","STABBR.GU","STABBR.HI","STABBR.IA","STABBR.ID","STABBR.IL","STABBR.IN","STABBR.KS","STABBR.KY","STABBR.LA","STABBR.MA","STABBR.MD","STABBR.ME","STABBR.MH","STABBR.MI","STABBR.MN","STABBR.MO","STABBR.MP","STABBR.MS","STABBR.MT","STABBR.NC","STABBR.ND","STABBR.NE","STABBR.NH","STABBR.NJ","STABBR.NM","STABBR.NV","STABBR.NY","STABBR.OH","STABBR.OK","STABBR.OR","STABBR.PA","STABBR.PR","STABBR.RI","STABBR.SC","STABBR.SD","STABBR.TN","STABBR.TX","STABBR.UT","STABBR.VA","STABBR.VI","STABBR.VT","STABBR.WA","STABBR.WI","STABBR.WV","STABBR.WY","CONTROL.1","CONTROL.2","CONTROL.3","REGION.0","REGION.1","REGION.2","REGION.3","REGION.4","REGION.5","REGION.6","REGION.7","REGION.8","REGION.9","LOCALE..","LOCALE.1","LOCALE.2","LOCALE.3","LOCALE.4","CCBASIC..2","CCBASIC.1","CCBASIC.4","CCBASIC.5","CCBASIC.10","CCBASIC.14","CCBASIC.15","CCBASIC.16","CCBASIC.17","CCBASIC.18","CCBASIC.19","CCBASIC.20","CCBASIC.21","CCBASIC.22","CCBASIC.23","CCBASIC.24","CCBASIC.25","CCBASIC.26","CCBASIC.27","CCBASIC.28","CCBASIC.29","CCBASIC.30","CCBASIC.31","CCBASIC.32","CCBASIC.33","RELAFFIL..1","RELAFFIL.22","RELAFFIL.24","RELAFFIL.27","RELAFFIL.28","RELAFFIL.30","RELAFFIL.33","RELAFFIL.34","RELAFFIL.35","RELAFFIL.37","RELAFFIL.38","RELAFFIL.39","RELAFFIL.41","RELAFFIL.42","RELAFFIL.43","RELAFFIL.44","RELAFFIL.47","RELAFFIL.48","RELAFFIL.49","RELAFFIL.50","RELAFFIL.51","RELAFFIL.52","RELAFFIL.54","RELAFFIL.55","RELAFFIL.57","RELAFFIL.58","RELAFFIL.59","RELAFFIL.60","RELAFFIL.61","RELAFFIL.64","RELAFFIL.65","RELAFFIL.66","RELAFFIL.67","RELAFFIL.68","RELAFFIL.69","RELAFFIL.71","RELAFFIL.73","RELAFFIL.74","RELAFFIL.75","RELAFFIL.76","RELAFFIL.78","RELAFFIL.79","RELAFFIL.80","RELAFFIL.81","RELAFFIL.84","RELAFFIL.87","RELAFFIL.88","RELAFFIL.89","RELAFFIL.91","RELAFFIL.94","RELAFFIL.95","RELAFFIL.97","RELAFFIL.99","RELAFFIL.100","RELAFFIL.102","RELAFFIL.103","RELAFFIL.105","RELAFFIL.107","RELAFFIL.108","OPEFLAG.1","OPEFLAG.2","OPEFLAG.3","OPEFLAG.5","OPEFLAG.7","CLIMATE_ZONE.Af","CLIMATE_ZONE.Am","CLIMATE_ZONE.As","CLIMATE_ZONE.Aw","CLIMATE_ZONE.BSh","CLIMATE_ZONE.BSk","CLIMATE_ZONE.BWh","CLIMATE_ZONE.BWk","CLIMATE_ZONE.Cfa","CLIMATE_ZONE.Cfb","CLIMATE_ZONE.Csa","CLIMATE_ZONE.Csb","CLIMATE_ZONE.Dfa","CLIMATE_ZONE.Dfb","CLIMATE_ZONE.Dfc","CLIMATE_ZONE.Dwa","SELECT","TEACH_QUAL"
215415,-0.214625642,0,0,0,0,0,0,0,0,0,0.392192577,0.465118465,0.003666813,0.12513628,-0.056960323,-0.040339276,0.097601571,-0.128951914,0.049605085,0.097036983,0.177741491,0.091566873,-0.071778298,0.130425285,0.078186166,0.108419631,-0.004763955,0.071047868,0.129277191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.339970543,0.090273394,-0.371021723,-0.720161082,-0.566374297,-0.123793365,-0.104902236,0.046374423,-0.523101607,3.797976687,-0.072063231,-0.304086042,-0.584796007,-0.369734999,-0.438720817,-0.797588307,-0.111818895,-0.065072906,2.581546896,1.093687071,0.615795467,0.220053033,0.420012582,1,2,0.702710562,-0.63919361,-0.568449816,-0.541355623,-0.615522543,-0.252265152,-0.150919045,1.55455223,-0.117261431,2.416654778,-0.08806648,1.337810788,0.238507286,-0.184706442,0.636988489,0.960649191,0.897381357,0.817913318,0.899722884,0.571383297,-0.534541286,-0.057234752,-0.093396019,-0.279244131,-0.333433526,-0.622061494,-0.581250057,-0.55838579,-0.658279263,-0.680724199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5137144397,-0.6050060227
215442,-0.214625642,0,0,0,0,0,0,0,0,0,0.200196033,0.198251758,-0.141135204,-0.000727881,-0.380615001,-0.359628295,-0.059690501,-0.378773478,-0.242139727,0.189744974,-0.00339863,0.34244421,-0.460245523,0.089688805,0.048979762,0.093916694,-0.272361639,-0.277803916,-0.33604957,0,0,0,0,2,1,2,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,2,2,1,0,0,0,0,1,1,2,1,0,-0.166541563,0.694015557,-0.011470808,-0.453641084,-0.461490484,-0.141684852,-0.10220188,0.285302404,-0.110308707,-0.520095007,0.652095044,0.796764236,0.627512753,0.335951638,-0.14112,0.347742891,-1.487620032,-0.234700725,-0.631396182,-0.395184835,-0.248040022,0.146337528,0.2221133,1,1,-0.203069813,0.250657261,-0.209564542,-0.16378181,-0.349362871,-0.27500774,-0.223963715,-0.024850393,0.34936512,-0.892836043,-2.268592215,-1.035123947,0.3750761,-0.21511988,0.258172215,0.274745205,0.203728508,0.21788404,0.170453954,0.163351004,0.757441098,0.713288242,0.162000504,0.54273658,-0.058235557,0.615792852,0.659779376,0.677491563,0.761054014,0.967625729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4707332412,-0.0497772702
215637,-0.214625642,0,0,0,0,0,0,0,0,0,1.475097902,1.478934377,0.1003725,0.273253452,0.027225265,-0.063834771,0.215638307,-0.085107115,-0.014338983,0.019077991,0.156637787,0.082670513,-0.266011911,-0.171882275,0.053152105,0.233507459,-0.056978137,0.044337488,0.064833777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.544294806,-0.003391278,0.63519975,-0.396824805,-0.169314146,-0.072871441,-0.121104371,1.473305422,-0.278896798,-0.463382397,0.121086887,0.168409443,-0.064461474,1.179412428,0.712131253,-0.846652528,0.306570431,-0.317102864,-0.028416078,0.399425717,0.126117745,-0.076530982,0.040110489,1,2,-0.423722126,0.467429072,-0.366996382,-0.134721928,-0.540230101,-0.375075128,-0.47244603,0.644073071,0.411362146,-0.141943168,-0.134959506,0.402771213,0.695487547,-0.346613274,1.577040161,2.056163076,2.020937194,1.900750686,1.484270515,1.002474465,-0.965202081,0.238897707,0.202962778,0.036664896,-0.01409739,-1.00660075,-0.973358495,-0.942474846,-0.766686264,-0.766663719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1193217698,-0.2839731389
215655,-0.214625642,0,0,0,0,0,0,0,0,0,0.784805301,0.785511803,0.051250115,-0.213336262,0.149966438,0.151143331,-0.059690501,0.148770886,0.357335914,0.505794941,0.524193956,0.075553426,0.180085067,0.089688805,0.361905521,0.365846755,0.053977,0.003528168,-0.062290926,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,1,2,2,1,0,-0.079178012,0.857646611,-0.39290743,-0.619957827,-0.482467246,-0.145813657,-0.091400457,-0.04322357,0.578919078,-0.289287876,0.836459987,0.690900114,0.510930139,0.660323951,-0.074498198,1.860119405,1.369672926,-0.406338351,-0.518145958,0.621497785,0.909450061,0.623201554,0.697890275,1,1,0.700604096,-0.63712419,0.435539152,0.589933287,0.396452904,-0.297750328,-0.139179723,0.532585827,0.913274239,0.003467833,-1.174421595,1.322045586,0.598074827,-0.170752041,0.888827897,0.840129606,0.724598015,0.555491673,0.845732227,0.942411584,-0.534541286,0.811034728,0.59021881,0.647010854,0.403183439,0.517249193,0.590312212,0.71053967,0.584244417,0.527773582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6098324411,1.3028980324
215691,-0.214625642,0,0,0,0,0,0,0,0,0,1.178669041,1.181161427,-0.525905843,-0.851161405,-0.026894041,-0.700142712,-0.668825034,-0.378773478,-1.141353188,-1.074454896,-1.586176389,-0.992009711,-0.780410818,-0.231914982,-1.202723275,-1.265733611,-0.598700278,-0.74345702,-0.789167326,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,-0.500158688,-0.57440723,1.265195483,-0.24600341,-0.35810501,-0.136179779,0.043617334,0.205659744,-0.396660538,0.334550827,0.116508697,-0.039903831,-0.293865973,-0.15936268,-0.560890084,-0.797588307,-1.125720554,-0.115318113,-0.527050097,-0.254820592,0.017890016,-0.362523069,-1.036744973,1,5,-0.376326641,0.420867107,-0.294407581,-0.169511927,-0.183316674,-0.37052661,-0.482228798,0.532585827,0.771472531,-1.418858354,0.754444898,-1.286279926,-0.143025868,-0.358778649,0.400301731,0.116881524,0.212878201,0.257532383,0.708780315,0.481014466,-0.103880492,0.015767347,-0.016282914,-0.201366744,-0.250341675,0.072123836,0.020359039,-0.004487339,-0.288032724,-0.2669532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4270647725,-0.7876335883
215743,-0.214625642,0,0,0,0,0,0,0,0,0,0.273916602,0.272306596,0.243635435,0.424488881,0.149966438,0.32140054,0.346399187,0.236694947,0.057598094,0.189744974,-0.00339863,0.075553426,0.180085067,0.089688805,0.048979762,0.093916694,0.053977,0.158745869,0.088748326,1,1,0,0,1,0,1,0,2,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,-0.3502257,1.115694663,-0.391344166,-0.679873175,-0.28019132,-0.122417097,-0.056295831,-0.501168867,-0.319804202,-0.125744537,1.188423799,1.166947169,1.035175831,0.195394168,-0.127408916,-0.111438289,1.369672926,-0.616162335,-0.351573069,1.124315469,0.962854246,0.468994928,0.635292759,1,1,-0.402130849,0.44621751,0.722772256,0.913582602,0.751885363,-0.338686987,-0.397444806,1.461646193,0.813683272,-0.241267622,0.79446028,1.150259245,1.008736294,-0.300098604,1.100730086,0.767138871,0.990204334,0.943886316,1.28239813,0.848638824,0.757441098,1.2332897,1.464860875,1.097465214,1.345638396,0.973323846,0.860413445,0.920707353,0.779574572,1.227154529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4485167898,0.1067357365
215770,-0.214625642,0,0,0,0,0,0,0,0,0,0.296599854,0.2950927,1.205562032,0.849705643,0.857408358,0.832172165,1.057056141,0.852163372,0.956811555,1.137894876,0.830197656,1.063049327,1.129908776,0.887266197,0.98775704,1.016666034,0.99383228,0.886328844,0.796744818,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,2,0,1,1,0,1,0,1,0,1,0,2,0,1,1,0,0,0,0,1,1,2,1,0,0.04336462,0.979899697,-0.4476217,-0.3699662,-0.274197959,-0.145813657,-0.075198322,-0.258922442,-0.324762676,-0.36182726,1.718256475,1.739296426,1.665474094,1.190197779,0.132222748,1.183707324,1.369672926,-0.851309903,-0.86613595,1.338783825,1.359566917,1.272860343,1.299327964,1,5,0.160822186,-0.106835153,1.673061123,1.939989897,1.516835252,-0.184037388,-0.040047671,-0.595293458,1.437610787,-1.554734208,1.385937656,-1.379240256,1.390269448,-0.202417797,1.656562213,1.432934497,1.151716314,1.518455788,1.111734978,1.34473406,0.757441098,1.695677361,1.758228776,1.590732437,1.661751745,1.22625257,1.398710695,1.242888319,1.591186595,1.659631269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4416809586,0.9487310203
215798,-0.214625642,0,0,0,0,0,0,0,0,0,-0.078704861,-0.081913748,0.243635435,0.2118805,0.149966438,0.32140054,0.244876765,0.236694947,0.057598094,0.505794941,0.260397663,0.34244421,-0.140080228,0.411292592,0.361905521,0.365846755,0.053977,0.168446975,0.098188279,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,-0.368529207,1.148797037,-0.442410817,-0.520271083,-0.51243405,-0.145813657,-0.085999746,-0.418207763,-0.423932141,-0.199602819,0.972258997,1.053570108,0.910319611,0.084641376,-0.070191512,0.083694986,1.275280213,-0.963859166,-0.864252068,1.176512151,1.28445442,0.824191998,0.902761497,1,1,0.562103957,-0.501059783,0.341251764,0.567319788,0.327084336,-0.320492916,-0.390270776,0.253867717,0.554153169,-1.194782385,0.548428201,-1.132976926,0.830146307,-0.373806465,-0.309876003,-0.122460187,-0.187188831,-0.264393637,-0.2955776,-0.929969108,0.326780303,0.968795587,0.990413718,0.815307432,0.834406325,1.215595256,1.255013321,1.348505194,1.47833466,2.585084461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2533203365,0.22396114555
215929,-0.214625642,0,0,0,0,0,0,0,0,0,0.365680667,0.364486744,1.205562032,0.849705643,0.857408358,1.002429374,1.057056141,0.940087433,1.256549375,1.137894876,0.96913037,1.333498655,1.390309883,0.992323434,1.300682799,1.194327007,1.120016554,0.973638801,0.881704398,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,-0.086966739,0.964853163,-0.622707363,-0.231024573,-0.160324105,-0.144437389,-0.048194764,-0.484576646,-0.415254813,-0.148165801,1.702851485,1.687388857,1.608311006,0.963821392,0.171334492,1.133144959,0.203430902,-0.95983955,-1.023787865,1.551253031,1.384159987,1.475274696,1.462519396,1,1,-0.018754039,0.069582955,1.356870552,1.351322648,1.049086136,-0.220425529,-0.205050363,0.16096168,1.592603352,-1.137571499,-0.064619966,-1.093835734,1.487682168,-0.229968794,1.773907161,1.113812216,1.108487328,1.372061905,1.435678924,1.710930964,1.188101892,1.735194517,1.467721732,1.632888661,1.348721062,1.38647726,1.40435307,1.307994612,1.368199073,1.276537686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7223253012,0.7532352337
215947,-0.214625642,0,0,0,0,0,0,0,0,0,0.333717903,0.332379052,0.246200572,0.316058606,0.182980395,0.233661325,0.31675464,0.250762797,0.231446029,0.41940795,0.226983466,0.257039159,0.077632173,0.383420264,0.224218187,0.316899344,0.321574684,0.283372748,0.397875328,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,2,1,0,-0.34529284,1.060022488,-0.331419013,-0.580702943,-0.413543597,-0.114159488,-0.088700101,-0.0830449,-0.265260996,-0.433047746,0.94689335,1.077201713,0.93634386,0.135668841,-0.11123687,0.084444058,1.133508917,-0.60530937,-0.883260205,0.266728617,0.630976704,0.596574072,0.529797181,1,2,-0.434781072,0.47829353,-0.056581694,0.006177568,-0.089778699,-0.338686987,-0.411466774,-0.024850393,0.570971511,-0.63856544,-0.219054334,-0.480623734,0.636753407,-0.302424337,0.510716397,0.646096992,0.355560378,0.305136916,0.518496168,0.223743297,0.326780303,1.02708647,0.921558087,0.877491146,0.760212168,0.756016829,0.925044288,0.990230213,0.935723457,1.418166871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1290324965,0.19288355485
216010,-0.214625642,0,0,0,0,0,0,0,0,0,1.134333594,1.136624951,-0.718291163,-0.638553024,-0.734335961,-0.529885503,-0.668825034,-0.642545661,-1.141353188,-0.758404929,-1.058583803,-0.992009711,-0.780410818,-0.553518769,-0.889797516,-0.99380355,-0.598700278,-0.840468083,-0.883566858,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0.100611761,0.81137852,-0.080775549,-0.447959456,-0.443510401,-0.152694998,-0.121104371,0.364945065,-0.449964126,-0.437004439,-0.34514607,-0.514994694,-0.212182928,-0.505421665,-0.061578139,1.089324243,0.437772659,-0.825182396,-0.626836046,-0.111234045,0.103353428,0.225151181,0.405369473,1,1,0.277204432,-0.221170643,0.163214072,0.393983734,-0.114185061,-0.27500774,0.06038875,-0.024850393,0.540632541,0.354679104,-0.045862756,-0.072902989,0.301539046,-0.066630741,0.326770262,0.108655376,0.22467998,0.408036965,0.475171958,0.252841402,-0.103880492,-0.336563187,-0.509390662,-0.049157822,-0.218253928,-0.46796841,-0.532960119,-0.659129212,-0.756232438,-0.842448694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4137038297,0.7038659099
