UNITID,ROOM,APPLFEEU,ASSOC1,SPORT1,SPORT2,SPORT3,SPORT4,STUFACR
404480,-2,,-2,-2,-2,-2,-2,
404684,2,25,-2,-2,-2,-2,-2,19
404718,2,25,-2,-2,-2,-2,-2,22
404806,2,10,0,2,2,2,2,13
404912,2,0,0,2,2,2,2,15
404994,1,25,0,2,2,2,2,12
405012,2,,-2,2,2,2,2,13
405058,1,0,0,2,2,2,2,26
405076,2,0,-2,-2,-2,-2,-2,25
405854,1,0,0,2,2,2,2,15
405872,2,0,0,2,2,2,2,14
405997,2,0,0,2,2,2,2,3
406024,2,,0,2,2,2,2,14
406033,2,0,0,2,2,2,2,12
406149,2,25,-2,-2,-2,-2,-2,8
406325,2,65,-2,-2,-2,-2,-2,10
406361,2,75,-2,-2,-2,-2,-2,7
406413,2,0,-2,-2,-2,-2,-2,10
406422,2,75,-2,-2,-2,-2,-2,10
406486,2,25,-2,-2,-2,-2,-2,12
406547,2,25,0,2,2,2,2,13
407009,1,50,1,1,1,1,1,13
407090,2,0,-2,-2,-2,-2,-2,8
407142,2,0,-2,-2,-2,-2,-2,17
407151,2,100,-2,-2,-2,-2,-2,15
407179,2,100,-2,-2,-2,-2,-2,18
407355,2,100,-2,2,2,2,2,16
407391,2,0,-2,-2,-2,-2,-2,9
407407,2,0,-2,-2,-2,-2,-2,13
407425,2,0,-2,-2,-2,-2,-2,14
407434,2,0,-2,-2,-2,-2,-2,8
407461,2,75,-2,-2,-2,-2,-2,4
407470,2,125,-2,-2,-2,-2,-2,20
407489,2,40,-2,-2,-2,-2,-2,10
407513,2,0,-2,-2,-2,-2,-2,12
407522,2,50,-2,-2,-2,-2,-2,8
407568,2,0,-2,2,2,2,2,22
407577,2,30,-2,-2,-2,-2,-2,19
407595,2,0,-2,-2,-2,-2,-2,7
407610,2,50,0,2,2,2,2,3
407629,2,50,0,2,2,2,2,1
407683,2,150,-2,-2,-2,-2,-2,17
407708,2,0,-2,-2,-2,-2,-2,21
407735,2,110,-2,-2,-2,-2,-2,15
407832,2,75,-2,2,2,2,2,10
408066,2,100,-2,-2,-2,-2,-2,15
408163,2,50,-2,-2,-2,-2,-2,9
408385,2,,-2,-2,-2,-2,-2,24
408729,2,50,0,2,2,2,2,9
408844,2,0,0,2,1,1,1,22
408862,2,100,-2,-2,-2,-2,-2,20
409032,2,25,-2,-2,-2,-2,-2,1
409120,2,50,-2,-2,-2,-2,-2,11
409193,2,50,-2,-2,-2,-2,-2,20
409254,2,,0,2,2,2,2,
409315,2,0,0,2,2,2,2,23
409379,-2,,-2,-2,-2,-2,-2,
409537,2,0,-2,-2,-2,-2,-2,10
409591,2,0,-2,-2,-2,-2,-2,7
409616,2,,0,2,2,2,2,
409698,1,70,1,2,1,1,1,23
410797,2,0,-2,-2,-2,-2,-2,14
410964,2,50,-2,-2,-2,-2,-2,11
411684,2,75,-2,-2,-2,-2,-2,18
411754,2,20,-2,2,2,2,2,10
412173,2,0,0,2,2,2,2,27
412535,2,50,-2,-2,-2,-2,-2,14
412544,2,100,-2,-2,-2,-2,-2,17
412599,2,0,0,2,2,2,2,21
413176,2,35,-2,-2,-2,-2,-2,10
413413,2,50,0,2,2,2,2,27
413617,2,0,0,2,2,2,2,5
413626,2,0,0,2,2,2,2,6
413680,2,50,0,2,2,2,2,19
413778,2,0,-2,2,2,2,2,11
413802,2,45,0,2,2,2,2,14
413820,2,100,-2,-2,-2,-2,-2,4
413893,2,0,-2,-2,-2,-2,-2,30
413945,2,0,-2,-2,-2,-2,-2,14
413972,2,100,-2,-2,-2,-2,-2,3
414063,2,0,-2,-2,-2,-2,-2,15
414124,2,50,-2,-2,-2,-2,-2,12
414461,2,40,0,2,2,2,2,29
414489,2,100,-2,-2,-2,-2,-2,15
414540,2,50,-2,-2,-2,-2,-2,16
414595,2,50,0,2,2,2,2,9
414823,1,0,0,2,1,2,1,20
414869,2,0,-2,-2,-2,-2,-2,7
414878,2,0,0,2,2,2,2,7
414911,2,0,0,2,2,2,2,17
414939,2,100,0,2,2,2,2,40
414966,2,,0,2,2,2,2,
415039,2,125,-2,-2,-2,-2,-2,14
415057,2,75,-2,-2,-2,-2,-2,14
415987,2,100,-2,-2,-2,-2,-2,17
416458,2,75,-2,2,2,2,2,15
416801,2,48,0,2,2,2,2,11
417008,2,100,-2,-2,-2,-2,-2,21
417062,2,100,-2,-2,-2,-2,-2,18
417105,2,0,-2,-2,-2,-2,-2,33
417123,2,10,-2,-2,-2,-2,-2,10
417248,2,50,-2,2,2,2,2,18
417275,2,50,-2,2,2,2,2,18
417327,2,25,0,2,2,2,2,10
417381,2,125,-2,-2,-2,-2,-2,12
417442,2,0,-2,-2,-2,-2,-2,12
417503,2,0,-2,-2,-2,-2,-2,6
417549,1,,-2,-2,-2,-2,-2,
417600,2,0,-2,-2,-2,-2,-2,10
417628,2,40,-2,-2,-2,-2,-2,3
417637,2,120,-2,-2,-2,-2,-2,7
417646,2,25,-2,-2,-2,-2,-2,8
417655,2,0,-2,-2,-2,-2,-2,7
417682,2,5,-2,-2,-2,-2,-2,7
417716,2,0,-2,-2,-2,-2,-2,12
417725,2,,-2,-2,-2,-2,-2,14
417734,2,100,0,2,2,2,2,4
417752,1,35,0,2,2,2,2,9
417831,2,10,-2,-2,-2,-2,-2,26
417840,2,100,-2,-2,-2,-2,-2,30
417868,2,0,-2,-2,-2,-2,-2,2
417886,2,15,-2,-2,-2,-2,-2,7
417910,2,150,-2,-2,-2,-2,-2,12
417983,2,0,-2,-2,-2,-2,-2,5
417992,2,0,-2,-2,-2,-2,-2,16
418001,2,75,-2,-2,-2,-2,-2,14
418010,2,0,-2,-2,-2,-2,-2,10
418029,2,25,-2,-2,-2,-2,-2,15
418038,2,30,-2,-2,-2,-2,-2,35
418056,2,250,-2,-2,-2,-2,-2,9
418065,2,100,-2,-2,-2,-2,-2,17
418083,2,400,-2,-2,-2,-2,-2,25
418126,2,45,0,2,2,2,2,15
418171,2,50,-2,-2,-2,-2,-2,21
418199,2,0,-2,-2,-2,-2,-2,10
418205,2,0,-2,-2,-2,-2,-2,12
418223,2,30,-2,-2,-2,-2,-2,6
418250,2,30,-2,-2,-2,-2,-2,11
418269,2,0,-2,-2,-2,-2,-2,11
418278,2,30,-2,-2,-2,-2,-2,22
418296,2,0,-2,2,2,2,2,22
418302,2,25,-2,-2,-2,-2,-2,7
418320,2,0,-2,-2,-2,-2,-2,9
418339,2,0,-2,-2,-2,-2,-2,12
418348,2,100,-2,-2,-2,-2,-2,11
418357,2,25,-2,-2,-2,-2,-2,9
418409,2,25,-2,-2,-2,-2,-2,10
418427,2,78,-2,-2,-2,-2,-2,11
418445,2,150,-2,-2,-2,-2,-2,10
418454,2,0,-2,-2,-2,-2,-2,11
418481,2,60,-2,-2,-2,-2,-2,15
418515,2,0,-2,-2,-2,-2,-2,12
418524,2,0,-2,-2,-2,-2,-2,13
418533,2,0,0,2,2,2,2,17
418542,2,60,-2,-2,-2,-2,-2,5
418560,2,30,-2,-2,-2,-2,-2,2
418588,2,25,-2,-2,-2,-2,-2,15
418603,2,35,-2,-2,-2,-2,-2,
418612,2,40,-2,-2,-2,-2,-2,5
418658,2,25,-2,-2,-2,-2,-2,13
418764,2,25,-2,-2,-2,-2,-2,13
418773,2,25,-2,-2,-2,-2,-2,15
418782,2,0,-2,-2,-2,-2,-2,16
418889,2,50,0,2,2,2,2,12
418913,2,100,-2,-2,-2,-2,-2,1
418968,2,100,-2,-2,-2,-2,-2,17
419031,2,0,-2,-2,-2,-2,-2,12
419095,2,0,-2,-2,-2,-2,-2,6
419183,2,0,-2,2,2,2,2,19
419217,2,50,-2,-2,-2,-2,-2,11
419226,2,20,-2,2,2,2,2,6
419235,2,100,-2,-2,-2,-2,-2,16
419244,2,0,0,2,2,2,2,12
419253,2,0,-2,-2,-2,-2,-2,10
419280,2,100,-2,-2,-2,-2,-2,10
419332,2,45,-2,-2,-2,-2,-2,10
419341,2,0,0,2,2,2,2,7
419420,2,30,-2,-2,-2,-2,-2,11
419484,2,10,-2,-2,-2,-2,-2,9
419633,2,100,-2,-2,-2,-2,-2,11
419703,2,0,-2,-2,-2,-2,-2,22
419712,2,0,-2,-2,-2,-2,-2,15
419721,2,0,-2,-2,-2,-2,-2,15
420024,2,25,0,2,2,2,2,12
420042,2,0,0,2,2,2,2,9
420130,2,100,-2,-2,-2,-2,-2,30
420246,2,,0,2,2,2,2,
420255,2,29,-2,-2,-2,-2,-2,14
420325,1,0,0,2,2,2,2,17
420343,2,0,-2,2,2,2,2,23
420370,2,50,0,2,2,2,2,24
420398,2,0,0,2,2,2,2,31
420431,2,25,0,2,2,2,2,12
420440,2,20,0,2,2,2,2,14
420459,2,0,-2,-2,-2,-2,-2,13
420468,2,100,-2,2,2,2,2,12
420538,2,0,0,2,2,2,2,16
420556,2,0,0,2,2,2,2,13
420574,1,50,1,1,1,1,1,21
420608,2,0,-2,-2,-2,-2,-2,30
420705,2,,0,2,2,2,2,
420723,2,0,0,2,2,2,2,9
420802,-2,,-2,-2,-2,-2,-2,
420981,2,50,-2,-2,-2,-2,-2,14
421513,2,0,0,2,2,2,2,11
421610,2,100,-2,-2,-2,-2,-2,10
421665,2,0,-2,-2,-2,-2,-2,4
421708,2,25,0,2,2,2,2,20
421717,2,100,-2,-2,-2,-2,-2,7
421771,2,,-2,-2,-2,-2,-2,25
421832,1,25,0,2,2,2,2,10
421841,1,50,0,2,2,2,2,18
421878,2,0,0,2,2,2,2,10
421896,2,50,-2,-2,-2,-2,-2,23
422190,2,0,-2,-2,-2,-2,-2,
422695,2,100,0,2,2,2,2,13
422835,2,100,-2,2,2,2,2,14
423120,2,0,-2,-2,-2,-2,-2,45
423397,2,30,-2,-2,-2,-2,-2,44
423412,2,25,-2,-2,-2,-2,-2,25
423643,1,,0,2,2,2,2,
423652,2,0,0,2,2,2,2,10
425250,2,0,0,2,2,2,2,12
425986,2,25,-2,-2,-2,-2,-2,17
426314,2,50,0,2,2,2,2,19
427308,2,0,-2,2,2,2,2,13
427335,2,0,-2,-2,-2,-2,-2,10
427894,2,100,-2,-2,-2,-2,-2,14
427973,2,25,-2,2,2,2,2,11
427982,2,25,0,2,2,2,2,7
427991,2,0,-2,2,2,2,2,17
428000,2,100,-2,2,2,2,2,14
428019,2,0,-2,-2,-2,-2,-2,10
428055,2,0,-2,2,2,2,2,15
428125,2,0,-2,-2,-2,-2,-2,25
428143,2,40,-2,-2,-2,-2,-2,19
428170,2,50,0,2,2,2,2,10
428259,2,50,0,2,2,2,2,2
428392,2,0,0,2,2,2,2,18
428426,-2,,-2,-2,-2,-2,-2,
428453,-2,,-2,-2,-2,-2,-2,
429012,1,150,-2,-2,-2,-2,-2,2
429085,2,,0,2,2,2,2,
429094,2,,0,2,2,2,2,
429128,2,10,0,2,2,2,2,8
430184,2,0,0,2,2,2,2,56
430218,2,125,-2,-2,-2,-2,-2,12
430227,2,125,-2,-2,-2,-2,-2,26
430245,2,,-2,-2,-2,-2,-2,22
430306,2,75,-2,-2,-2,-2,-2,12
430403,2,100,-2,-2,-2,-2,-2,30
430485,2,100,0,2,2,2,2,9
430564,2,0,-2,-2,-2,-2,-2,10
430582,2,100,-2,-2,-2,-2,-2,50
430670,2,25,0,2,2,2,2,7
430704,2,75,0,2,2,2,2,9
430795,2,100,0,2,2,2,2,15
430883,2,75,-2,-2,-2,-2,-2,8
430908,2,0,-2,-2,-2,-2,-2,10
430935,2,25,0,2,2,2,2,30
430971,2,260,-2,-2,-2,-2,-2,10
431017,2,0,-2,-2,-2,-2,-2,4
431071,2,25,-2,-2,-2,-2,-2,12
431099,2,25,-2,-2,-2,-2,-2,15
431105,2,200,-2,-2,-2,-2,-2,8
431123,2,50,-2,-2,-2,-2,-2,13
431141,2,75,0,2,2,2,2,12
431169,2,90,-2,-2,-2,-2,-2,9
431187,2,50,-2,-2,-2,-2,-2,7
431196,2,75,-2,-2,-2,-2,-2,24
431266,2,1,-2,-2,-2,-2,-2,10
431275,2,75,-2,-2,-2,-2,-2,6
431284,2,50,-2,-2,-2,-2,-2,25
431558,2,40,-2,-2,-2,-2,-2,23
431600,2,0,-2,2,2,2,2,14
431716,2,25,-2,-2,-2,-2,-2,3
431929,2,0,0,2,2,2,2,8
431983,1,0,0,2,2,2,2,15
432074,2,0,-2,-2,-2,-2,-2,13
432117,2,100,-2,-2,-2,-2,-2,20
432144,-2,,-2,-2,-2,-2,-2,
432223,2,0,0,2,2,2,2,5
432269,2,100,-2,-2,-2,-2,-2,10
432348,2,,0,2,2,2,2,
432384,2,0,0,2,2,2,2,17
432524,1,40,0,2,2,2,2,10
433004,2,80,0,2,2,2,2,16
433013,2,100,0,2,2,2,2,30
433040,2,50,-2,-2,-2,-2,-2,10
433068,2,35,-2,2,2,2,2,21
433101,2,0,-2,-2,-2,-2,-2,19
433138,2,0,-2,-2,-2,-2,-2,6
433165,2,100,-2,-2,-2,-2,-2,5
433174,2,60,0,2,2,2,2,6
433387,2,65,0,2,2,2,2,42
433420,1,100,0,2,2,2,2,6
433536,2,0,0,2,2,2,2,16
433660,1,30,1,2,1,1,1,22
433970,2,25,-2,-2,-2,-2,-2,23
434016,1,0,0,2,2,2,2,10
434061,2,0,0,2,2,2,2,25
434140,2,0,0,2,2,2,2,22
434159,2,25,0,2,2,2,2,28
434274,2,50,-2,-2,-2,-2,-2,10
434283,2,50,-2,-2,-2,-2,-2,3
434292,2,100,-2,-2,-2,-2,-2,2
434308,2,0,-2,-2,-2,-2,-2,25
434344,2,50,-2,-2,-2,-2,-2,17
434362,2,25,-2,-2,-2,-2,-2,17
434432,2,50,0,2,2,2,2,20
434441,2,,0,2,2,2,2,
434469,2,150,-2,-2,-2,-2,-2,3
434496,2,40,-2,-2,-2,-2,-2,20
434520,2,100,-2,-2,-2,-2,-2,19
434539,2,25,0,2,2,2,2,20
434584,1,0,0,2,2,2,2,8
434672,2,0,0,2,2,2,2,15
434715,2,,0,2,2,2,2,
434751,2,0,0,2,2,2,2,14
434821,2,,0,2,2,2,2,22
434830,2,100,-2,2,2,2,2,16
434900,2,0,0,2,2,2,2,15
434937,1,100,0,2,2,2,2,3
435000,2,50,0,2,2,2,2,3
436021,2,,-2,2,2,2,2,
436030,2,0,-2,-2,-2,-2,-2,25
436100,2,120,-2,2,2,2,2,20
436261,2,,0,2,2,2,2,
436304,2,0,0,2,2,2,2,28
436429,2,0,0,2,2,2,2,25
436553,2,25,-2,-2,-2,-2,-2,20
436599,2,75,0,2,2,2,2,9
436614,1,0,0,2,2,2,2,4
436632,2,0,-2,-2,-2,-2,-2,12
436641,2,0,-2,-2,-2,-2,-2,25
436650,2,0,-2,-2,-2,-2,-2,31
436775,2,0,-2,-2,-2,-2,-2,15
436818,2,80,0,2,2,2,2,21
436827,2,80,0,2,2,2,2,16
436836,1,80,0,2,2,2,2,20
437097,2,30,0,2,2,2,2,4
437103,2,0,0,2,2,2,2,29
437237,2,0,-2,2,2,2,2,7
437316,1,70,0,2,2,2,2,13
437325,2,50,0,2,2,2,2,6
437556,2,100,-2,-2,-2,-2,-2,18
437608,2,50,-2,-2,-2,-2,-2,20
437635,2,50,0,2,2,2,2,13
437705,2,25,0,2,2,2,2,4
437723,2,0,-2,-2,-2,-2,-2,15
437732,2,100,0,2,2,2,2,8
437750,2,45,0,2,2,2,2,17
437769,2,25,0,2,2,2,2,14
437778,2,0,-2,-2,-2,-2,-2,15
437857,2,100,-2,-2,-2,-2,-2,11
438151,2,0,0,2,2,2,2,13
438179,2,0,0,2,2,2,2,25
438221,2,40,0,2,2,2,2,20
438285,2,0,-2,-2,-2,-2,-2,20
438337,2,35,-2,-2,-2,-2,-2,25
438498,2,50,0,2,2,2,2,10
438504,2,50,0,2,2,2,2,46
438586,2,0,0,2,2,2,2,13
438665,-2,,-2,-2,-2,-2,-2,
438674,2,100,-2,-2,-2,-2,-2,10
438708,2,0,0,2,2,2,2,9
438735,2,25,-2,2,2,2,2,13
438869,2,0,0,2,2,2,2,6
438984,2,50,-2,-2,-2,-2,-2,17
439020,2,65,0,2,2,2,2,9
439118,2,0,0,2,2,2,2,39
439145,1,0,0,2,2,2,2,13
439154,-2,,-2,-2,-2,-2,-2,
439190,2,0,0,2,2,2,2,14
439288,1,0,1,2,1,2,1,14
439367,2,0,0,2,2,2,2,20
439394,2,,0,2,2,2,2,
439446,2,20,0,2,2,2,2,6
439455,2,40,-2,-2,-2,-2,-2,10
439473,2,25,-2,-2,-2,-2,-2,20
439491,2,0,-2,2,2,2,2,26
439507,2,25,0,2,2,2,2,18
439570,2,100,0,2,2,2,2,23
439613,2,35,0,2,2,2,2,
439622,2,100,-2,-2,-2,-2,-2,20
439668,2,,-2,-2,-2,-2,-2,16
439686,2,100,-2,-2,-2,-2,-2,14
439701,2,40,0,2,2,2,2,10
439738,2,0,0,2,2,2,2,14
439747,2,100,-2,-2,-2,-2,-2,30
439774,2,50,-2,-2,-2,-2,-2,18
439783,2,70,0,2,2,2,2,10
439792,2,0,0,2,2,2,2,27
439817,2,,0,2,2,2,2,
439844,2,100,-2,-2,-2,-2,-2,11
439862,1,25,0,2,2,2,2,7
439871,2,0,0,2,2,2,2,10
439899,1,50,0,2,2,2,2,16
439914,2,,0,2,2,2,2,
439932,2,100,-2,-2,-2,-2,-2,14
439969,2,50,0,2,2,2,2,16
439996,2,100,-2,-2,-2,-2,-2,9
440004,2,,-2,2,2,2,2,
440031,2,,0,2,2,2,2,
440059,2,25,0,2,2,2,2,15
440101,2,125,-2,-2,-2,-2,-2,17
440138,-2,,-2,-2,-2,-2,-2,
440217,2,0,-2,-2,-2,-2,-2,12
440226,2,100,-2,-2,-2,-2,-2,9
440262,2,50,0,2,2,2,2,18
440271,2,0,0,2,2,2,2,18
440396,2,40,0,2,2,2,2,12
440402,2,0,0,2,2,2,2,15
440411,2,0,0,2,2,2,2,
440651,2,0,0,2,2,2,2,23
440730,2,0,-2,-2,-2,-2,-2,19
440749,2,0,0,2,2,2,2,10
440758,2,0,0,2,2,2,2,
440776,2,50,0,2,2,2,2,10
440794,2,50,0,2,2,2,2,10
440819,2,75,-2,2,2,2,2,10
440828,1,65,0,2,2,2,2,10
440855,2,0,-2,-2,-2,-2,-2,11
440916,2,,0,2,2,2,2,
440989,2,0,-2,-2,-2,-2,-2,30
441025,2,40,0,2,2,2,2,24
441052,2,75,0,2,2,2,2,37
441070,2,25,0,2,2,2,2,6
441104,2,,0,2,2,2,2,
441131,2,,0,2,2,2,2,
441168,2,100,-2,2,2,2,2,15
441210,2,0,-2,-2,-2,-2,-2,20
441229,2,100,0,2,2,2,2,7
441238,1,,0,2,2,2,2,
441256,2,0,-2,-2,-2,-2,-2,7
441362,2,20,-2,-2,-2,-2,-2,27
441371,2,,0,2,2,2,2,16
441380,2,0,-2,-2,-2,-2,-2,25
441414,2,15,-2,-2,-2,-2,-2,20
441423,2,0,0,2,2,2,2,20
441487,2,50,0,2,2,2,2,10
441496,2,25,-2,2,2,2,2,10
441502,2,0,-2,2,2,2,2,18
441511,2,25,0,2,2,2,2,
441548,2,50,-2,-2,-2,-2,-2,10
441575,2,100,-2,-2,-2,-2,-2,10
441593,2,0,-2,-2,-2,-2,-2,29
441609,1,100,0,2,2,2,2,9
441618,2,0,-2,-2,-2,-2,-2,4
441636,2,100,0,2,2,2,2,19
441645,2,50,-2,2,2,2,2,8
441663,2,25,-2,-2,-2,-2,-2,18
441672,2,50,-2,-2,-2,-2,-2,3
441690,1,45,0,2,2,2,2,6
441706,2,25,-2,-2,-2,-2,-2,26
441742,2,100,0,2,2,2,2,28
441760,2,0,0,2,2,2,2,19
441788,2,25,-2,2,2,2,2,18
441830,2,100,-2,-2,-2,-2,-2,8
441858,2,100,0,2,2,2,2,5
441876,2,100,-2,-2,-2,-2,-2,18
441900,2,30,0,2,2,2,2,17
441937,1,70,0,2,2,2,2,21
441982,1,85,0,2,2,2,2,8
442064,2,,0,2,2,2,2,
442073,2,0,-2,-2,-2,-2,-2,13
442134,2,0,0,2,2,2,2,20
442161,2,0,0,2,2,2,2,7
442213,2,50,-2,2,2,2,2,3
442240,2,75,-2,-2,-2,-2,-2,15
442295,1,,0,2,2,2,2,
442329,2,0,-2,-2,-2,-2,-2,30
442356,2,35,0,2,2,2,2,14
442383,2,0,0,2,2,2,2,15
442392,2,,0,2,2,2,2,
442426,2,50,0,2,2,2,2,30
442435,2,50,0,2,2,2,2,12
442523,1,0,0,2,2,2,2,10
442569,2,0,0,2,2,2,2,17
442602,2,0,0,2,2,2,2,22
442611,2,50,-2,2,2,2,2,38
442639,2,100,0,2,2,2,2,10
442657,2,0,-2,-2,-2,-2,-2,10
442718,2,0,0,2,2,2,2,
442781,1,0,0,2,2,2,2,8
442806,2,,0,2,2,2,2,
442842,2,50,0,2,2,2,2,12
442879,2,75,0,2,2,2,2,19
442888,2,35,0,2,2,2,2,15
442930,1,50,0,2,1,1,1,15
442949,2,75,0,2,2,2,2,2
442967,2,0,-2,-2,-2,-2,-2,12
442976,2,0,-2,-2,-2,-2,-2,12
442985,2,100,-2,-2,-2,-2,-2,10
443021,2,0,-2,-2,-2,-2,-2,10
443030,2,,-2,2,2,2,2,
443049,2,0,0,2,2,2,2,9
443058,1,0,0,2,2,2,2,2
443076,1,,0,2,2,2,2,
443100,2,15,-2,-2,-2,-2,-2,14
443128,2,,0,2,2,2,2,
443137,2,25,-2,-2,-2,-2,-2,20
443146,2,0,-2,-2,-2,-2,-2,22
443173,2,100,-2,-2,-2,-2,-2,6
443207,2,0,-2,-2,-2,-2,-2,13
443216,2,100,-2,-2,-2,-2,-2,29
443225,2,100,-2,-2,-2,-2,-2,24
443234,2,0,-2,-2,-2,-2,-2,16
443252,2,100,-2,-2,-2,-2,-2,25
443261,2,50,0,2,2,2,2,12
443289,2,0,-2,2,2,2,2,25
443298,2,25,-2,-2,-2,-2,-2,12
443322,2,100,-2,-2,-2,-2,-2,10
443331,2,0,0,2,2,2,2,20
443340,2,50,0,2,2,2,2,7
443368,-2,,-2,-2,-2,-2,-2,
443377,2,0,0,2,2,2,2,8
443410,1,60,0,2,2,2,2,10
443492,2,0,0,2,2,2,2,15
443562,2,,0,2,2,2,2,15
443571,2,35,0,2,2,2,2,15
443599,2,0,0,2,2,2,2,20
443632,2,0,-2,-2,-2,-2,-2,14
443641,2,25,-2,-2,-2,-2,-2,15
443650,2,40,0,2,2,2,2,21
443669,2,0,-2,-2,-2,-2,-2,18
443678,2,100,-2,-2,-2,-2,-2,
443696,2,50,0,2,2,2,2,10
443702,2,,0,2,2,2,2,
443711,-2,,-2,-2,-2,-2,-2,
443748,2,0,0,2,2,2,2,27
443766,2,0,0,2,2,2,2,69
443784,2,0,0,2,2,2,2,62
443951,2,25,-2,-2,-2,-2,-2,15
443979,2,100,-2,-2,-2,-2,-2,8
444051,2,100,-2,2,2,2,2,16
444088,2,0,0,2,2,2,2,16
444103,1,,0,2,2,2,2,
444130,2,0,0,2,2,2,2,3
444194,2,0,-2,-2,-2,-2,-2,11
444200,2,20,-2,-2,-2,-2,-2,18
444219,2,0,0,2,2,2,2,27
444228,2,50,-2,-2,-2,-2,-2,13
444255,2,0,0,2,2,2,2,18
444264,2,25,-2,-2,-2,-2,-2,10
444282,2,100,-2,-2,-2,-2,-2,16
444291,2,100,-2,-2,-2,-2,-2,16
444307,2,125,-2,-2,-2,-2,-2,15
444316,2,0,-2,2,2,2,2,12
444325,2,75,0,2,2,2,2,20
444334,2,150,0,2,2,2,2,15
444343,2,100,0,2,2,2,2,1
444361,2,0,0,2,2,2,2,18
444370,2,0,-2,-2,-2,-2,-2,28
444398,1,25,0,2,2,2,2,10
444404,2,0,-2,-2,-2,-2,-2,15
444413,1,0,0,2,2,2,2,22
444440,2,100,-2,-2,-2,-2,-2,17
444468,2,100,-2,-2,-2,-2,-2,11
444486,2,100,-2,-2,-2,-2,-2,20
444510,2,100,-2,-2,-2,-2,-2,14
444529,2,100,-2,-2,-2,-2,-2,15
444556,2,25,0,2,2,2,2,31
444565,2,50,0,2,2,2,2,10
444583,2,50,-2,-2,-2,-2,-2,30
444592,2,0,-2,-2,-2,-2,-2,12
444635,2,25,-2,-2,-2,-2,-2,5
444662,2,0,-2,-2,-2,-2,-2,19
444671,2,20,-2,-2,-2,-2,-2,15
444680,2,0,-2,-2,-2,-2,-2,
444699,2,,0,2,2,2,2,
444714,2,0,0,2,2,2,2,14
444732,2,25,-2,-2,-2,-2,-2,20
444778,2,50,0,2,2,2,2,3
444787,2,150,0,2,2,2,2,8
444796,2,30,-2,-2,-2,-2,-2,10
444811,2,50,0,2,2,2,2,13
444857,2,100,-2,-2,-2,-2,-2,14
444866,2,50,0,2,2,2,2,15
444893,2,25,-2,-2,-2,-2,-2,25
444936,2,0,-2,-2,-2,-2,-2,10
444945,2,0,-2,-2,-2,-2,-2,16
444954,2,0,0,2,2,2,2,14
445027,2,0,0,2,2,2,2,45
445054,2,,0,2,2,2,2,
445133,2,0,0,2,2,2,2,18
445188,1,70,0,2,1,2,1,19
445203,2,0,0,2,2,2,2,15
445212,2,100,-2,-2,-2,-2,-2,15
445230,2,0,0,2,2,2,2,23
445249,2,0,0,2,2,2,2,11
445258,2,25,0,2,2,2,2,17
445267,2,0,0,2,2,2,2,17
445300,2,0,0,2,2,2,2,3
445364,2,100,-2,2,2,2,2,33
445461,2,0,0,2,2,2,2,29
445498,2,25,-2,-2,-2,-2,-2,11
445540,2,0,-2,-2,-2,-2,-2,20
445638,2,50,-2,-2,-2,-2,-2,14
445647,2,50,-2,-2,-2,-2,-2,12
445656,2,50,-2,-2,-2,-2,-2,15
445692,1,0,0,2,2,2,2,27
445708,1,0,0,2,2,2,2,18
445735,2,90,0,2,2,2,2,11
445744,2,25,0,2,2,2,2,28
445762,2,25,-2,2,2,2,2,11
445780,2,100,-2,2,2,2,2,4
445799,2,50,-2,2,2,2,2,33
445841,2,100,-2,-2,-2,-2,-2,20
445850,2,100,-2,-2,-2,-2,-2,20
445869,2,,0,2,2,2,2,
445911,2,0,-2,-2,-2,-2,-2,14
445948,2,100,0,2,2,2,2,32
445957,2,25,-2,-2,-2,-2,-2,12
446002,2,,0,2,2,2,2,
446039,2,,0,2,2,2,2,
446048,1,0,0,1,1,1,1,12
446084,2,0,-2,-2,-2,-2,-2,7
446093,2,0,-2,-2,-2,-2,-2,24
446109,2,50,0,2,2,2,2,20
446118,2,80,0,2,2,2,2,13
446127,2,25,0,2,2,2,2,15
446136,2,0,0,2,2,2,2,22
446163,2,45,0,2,2,2,2,26
446206,2,100,-2,-2,-2,-2,-2,12
446224,2,25,0,2,2,2,2,6
446233,1,35,0,2,2,2,2,10
446242,2,0,-2,-2,-2,-2,-2,13
446251,2,100,-2,-2,-2,-2,-2,14
446260,2,100,-2,-2,-2,-2,-2,20
446288,2,100,-2,-2,-2,-2,-2,15
446303,2,25,-2,2,2,2,2,9
446349,2,25,-2,-2,-2,-2,-2,10
446385,1,60,0,2,2,2,2,5
446394,2,50,0,2,2,2,2,4
446455,2,20,-2,-2,-2,-2,-2,5
446516,2,25,-2,-2,-2,-2,-2,5
446525,2,0,0,2,2,2,2,15
446534,2,100,-2,-2,-2,-2,-2,8
446552,2,0,0,2,2,2,2,35
446561,2,0,0,2,2,2,2,15
446589,2,100,0,2,2,2,2,25
446598,2,50,0,2,2,2,2,12
446604,1,0,0,2,2,2,2,13
446613,2,30,0,2,2,2,2,
446640,1,0,0,2,2,2,2,29
446677,2,0,0,2,2,2,2,5
446774,2,25,0,2,2,2,2,26
446978,-2,,-2,-2,-2,-2,-2,
446996,2,0,-2,-2,-2,-2,-2,15
447014,2,50,0,2,2,2,2,12
447023,2,0,-2,-2,-2,-2,-2,18
447050,2,100,0,2,2,2,2,13
